i_id,s_id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
11754,V4000_33093,台光電子每年皆會定期針對各部門的作業項目可能造成人員傷害或事故進行全面危害鑑別，並依現有安全衛生防護設施加以檢討及考量其控制效果，評估各危害之風險等級，藉以設定職安衛高風險改善目標。但職業災害仍會因人、物、管理等因素意外發生，故為更正確掌握環安衛事故之發生原因及影響程度，特訂定管理規章調查及分析事故進而加以控制，確保事故發生經過有完整記錄，以防止職業災害再次發生並避免造成公司財產及資源損耗，另額外辦理零重大事故活動，鼓勵員工主動發現異常、通報安全疑慮及不符合事項，以達成降低職業災害發生率之目標。,S,Yes,評估各危害之風險等級，藉以設定職安衛高風險改善目標。,already,Yes,為更正確掌握環安衛事故之發生原因及影響程度，特訂定管理規章調查及分析事故進而加以控制，確保事故發生經過有完整記錄， ｜ 額外辦理零重大事故活動，鼓勵員工主動發現異常、通報安全疑慮及不符合事項，以達成降低職業災害發生率之目標。,Clear,emc2,2383,56,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc2_2383_page_56.pdf,https://www.emctw.com/zh-TW/csr_report/index
11755,V4000_64024,本集團長期支持中華民國銀行商業同業公會全國聯合會（銀行公會），合庫金控暨銀行董事長林衍茂擔任銀行公會常務理事，參與公會運作。銀行公會配合金管會「綠色金融行動方案 3.0」政策，積極加強銀行高階主管及員工永續金融訓練、永續金融相關研究工作。合庫亦為銀行公會「氣候變遷風險管理專案小組」成員，共同參與氣候風險管理、財務碳排放等實務手冊研議工作。,G;E,Yes,本集團長期支持中華民國銀行商業同業公會全國聯合會（銀行公會），合庫金控暨銀行董事長林衍茂擔任銀行公會常務理事，參與公會運作。,longer_than_5_years,Yes,銀行公會配合金管會「綠色金融行動方案 3.0」政策，積極加強銀行高階主管及員工永續金融訓練、永續金融相關研究工作。合庫亦為銀行公會「氣候變遷風險管理專案小組」成員，共同參與氣候風險管理、財務碳排放等實務手冊研議工作。,Clear,tcfhc,5880,18,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_18.pdf,https://esg.tcfhc.com.tw/report-download/
11756,V4000_66072,各級主管及全體員工有責任確保其管轄範圍內設備、人員之安全與衛生，達成「零災害、零事故」目標。工安是我們的責任，全體員工包括承攬商、外包等利害相關者等，皆應遵守政府法令與公司各項工安規定，各級主管應以身作則，善盡督導之責。,S,Yes,各級主管及全體員工有責任確保其管轄範圍內設備、人員之安全與衛生，達成「零災害、零事故」目標。工安是我們的責任，全體員工包括承攬商、外包等利害相關者等，皆應遵守政府法令與公司各項工安規定，各級主管應以身作則，善盡督導之責。,between_2_and_5_years,Yes,全體員工包括承攬商、外包等利害相關者等，皆應遵守政府法令與公司各項工安規定，各級主管應以身作則，善盡督導之責。,Not Clear,unipresident,1216,60,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/unipresident_1216_page_60.pdf,https://esg.sp88.tw/book.php
11757,V4000_11052,兆豐集團秉持專業金融立場，全方面防堵詐欺、打擊金融犯罪，除致力提升同仁、董事及高階主管防詐風險素養及深化洗錢防制觀念外，亦積極參與公私部門防詐、堵詐、識詐等各項研討會，同時積極推廣全民金融防詐意識，以達全民共同打擊詐騙的國家政策目標。2024 年兆豐銀行榮獲第 12 屆「台灣傑出金融業務菁業獎」之「普惠金融推動獎 – 防制詐騙」及《工商時報》「2024 數位金融獎數位資訊安全獎 - 反詐組」，兆豐證券榮獲「臺灣證券交易所 113 年度證券商反詐騙評鑑 – 傑出獎」、等殊榮，致力金融防詐有目共睹。,S,Yes,兆豐集團秉持專業金融立場，全方面防堵詐欺、打擊金融犯罪，除致力提升同仁、董事及高階主管防詐風險素養及深化洗錢防制觀念外，亦積極參與公私部門防詐、堵詐、識詐等各項研討會，同時積極推廣全民金融防詐意識，以達全民共同打擊詐騙的國家政策目標。,already,Yes,。2024 年兆豐銀行榮獲第 12 屆「台灣傑出金融業務菁業獎」之「普惠金融推動獎 – 防制詐騙」及《工商時報》「2024 數位金融獎數位資訊安全獎 - 反詐組」，兆豐證券榮獲「臺灣證券交易所 113 年度證券商反詐騙評鑑 – 傑出獎」、等殊榮，致力金融防詐有目共睹。,Clear,mega,2886,105,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_105.pdf,https://esg.megaholdings.com.tw/frontend/Download
11758,V4000_55096,以健全的公司治理制度使企業管理運作達到有效的監督機制。,G,No,,N/A,N/A,,N/A,wiwynn,6669,30,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wiwynn_6669_page_30.pdf,https://www.wiwynn.com/zh/esg?srsltid=AfmBOorvFrT1ZHOSpBKt9v6gwVkwdiWT6ZYLhQDWqQ06r_frvS6qSFZM
11759,V4000_22052,為了解決廢塑膠品項多分類不易，且末端再利用難度高，高雄廠於 2022 年成立塑膠循環中心，將分散在各廠區的廢塑膠集中、分類管理。以循環再生為概念，找尋新技術，將廢棄物泡棉處理技術力精進，將過去僅能回收再製為固態再生燃料 (SRF) 產品的廢棄物，提煉再製為塑膠粒，增加廢棄物再利用途徑。以「廢棄物是錯置的資源」，以「零廢棄」作為目標，與供應鏈廠商攜手合作，將包裝材料重複使用或再利用，有效減少廢棄物產出量。  效益：廢塑膠產品化 978 噸 / 年,E,Yes,以「廢棄物是錯置的資源」，以「零廢棄」作為目標，與供應鏈廠商攜手合作，將包裝材料重複使用或再利用，有效減少廢棄物產出量。,already,Yes,高雄廠於 2022 年成立塑膠循環中心，將分散在各廠區的廢塑膠集中、分類管理。以循環再生為概念，找尋新技術，將廢棄物泡棉處理技術力精進，將過去僅能回收再製為固態再生燃料 (SRF) 產品的廢棄物，提煉再製為塑膠粒，增加廢棄物再利用途徑。,Clear,aseh,3711,145,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/aseh_3711_esg_data_page_145.pdf,https://www.aseglobal.com/ch/csr/csr-download/
11760,V4000_66034,"過往統一企業依循政府政策進行溫室氣體盤查管理，自 2021 年度統一企業為因應溫室氣體盤查標準轉換以及全球碳管理趨勢的進展，在全廠以 ISO 14064-1:2018 溫室氣體盤查標準進行盤查，並通過外部驗證。在 2024 年統一企業依循六項顯著性間接排放源鑑別原則，包含法規與利害關係人期望、數據取得難易度、同業揭露狀況、排放係數可取得性、量化實質性與減量計畫可能性等判斷間接排放源，2024 年總溫室氣體排放量為 1,650,849 公噸 CO₂e，其中範疇一與範疇二 ( 自我營運 ) 的溫室氣體排放為 169,248 公噸 CO₂e ( 占 10% 總排放量 )，範疇三 ( 價值鏈 ) 的溫室氣體排放為 1,481,601 公噸 CO₂e ( 占 90% 總排放量 )。自我營運 ( 範疇一與範疇二 ) 的溫室氣體排放中，以外購電力產生的排放量 ( 範疇二 )103,109 公噸 CO₂e 為主要排放源，占自我營運溫室氣體排放量的 61%；次之則為固定排放，包含發電引擎、鍋爐、加熱爐使用燃料產生的排放，排放量為 53,142 公噸 CO₂e 占自我營運溫室氣體排放量的 31%。本年度價值鏈中的溫室氣體排放涵蓋項目包含上下游運輸和配送貨物、員工通勤、商務旅行、組織購買商品、處置固態和液態廢棄物、下游租賃、投資等項目，其中以「購買的商品」之溫室氣體排放為主要的排放源，其排放量為 1,035,013 公噸 CO₂e 占價值鏈溫室氣體排放量的 70%；次之為「投資」所造成的排放，其排放量為 319,197 公噸 CO₂e 占價值鏈溫室氣體排放量的 22%。2024 年自我營運 ( 範疇一與範疇二 ) 溫室氣體排放密集度為 33.20 公噸 CO₂e / 營業收入 ( 千萬元 )，而本年度價值鏈 ( 範疇 3) 溫室氣體排放密集度為 290.62 公噸 CO₂e / 營業收入 ( 千萬元 )，未來將持續針對排放密集度進行監控管理，期望能逐步達到營運成長與碳排脫鉤之目標。此外關於近三年溫室氣體排放數據，請參考附錄一 ESG 資訊表中的近三年溫室氣體排放。",E,Yes,未來將持續針對排放密集度進行監控管理，期望能逐步達到營運成長與碳排脫鉤之目標。此,between_2_and_5_years,Yes,"在 2024 年統一企業依循六項顯著性間接排放源鑑別原則，包含法規與利害關係人期望、數據取得難易度、同業揭露狀況、排放係數可取得性、量化實質性與減量計畫可能性等判斷間接排放源，2024 年總溫室氣體排放量為 1,650,849 公噸 CO₂e，其中範疇一與範疇二 ( 自我營運 ) 的溫室氣體排放為 169,248 公噸 CO₂e ( 占 10% 總排放量 )，範疇三 ( 價值鏈 ) 的溫室氣體排放為 1,481,601 公噸 CO₂e ( 占 90% 總排放量 )。自我營運 ( 範疇一與範疇二 ) 的溫室氣體排放中，以外購電力產生的排放量 ( 範疇二 )103,109 公噸 CO₂e 為主要排放源，占自我營運溫室氣體排放量的 61%；次之則為固定排放，包含發電引擎、鍋爐、加熱爐使用燃料產生的排放，排放量為 53,142 公噸 CO₂e 占自我營運溫室氣體排放量的 31%。本年度價值鏈中的溫室氣體排放涵蓋項目包含上下游運輸和配送貨物、員工通勤、商務旅行、組織購買商品、處置固態和液態廢棄物、下游租賃、投資等項目，其中以「購買的商品」之溫室氣體排放為主要的排放源，其排放量為 1,035,013 公噸 CO₂e 占價值鏈溫室氣體排放量的 70%；次之為「投資」所造成的排放，其排放量為 319,197 公噸 CO₂e 占價值鏈溫室氣體排放量的 22%。2024 年自我營運 ( 範疇一與範疇二 ) 溫室氣體排放密集度為 33.20 公噸 CO₂e / 營業收入 ( 千萬元 )，而本年度價值鏈 ( 範疇 3) 溫室氣體排放密集度為 290.62 公噸 CO₂e / 營業收入 ( 千萬元 )，",Clear,unipresident,1216,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/unipresident_1216_page_49.pdf,https://esg.sp88.tw/book.php
11761,V4000_53033,德國巴登-巴登的布林達收藏博物館 ( Museum Frieder Burda ) 將於 2024 年 11 月 23 日至 2025 年 4 月 27 日舉辦奈良美智 ( Yoshitomo Nara ) 在德國的首次大型回顧展。此次展覽為奈良美智歐洲巡迴展的重要一站，繼西班牙畢爾包古根漢美術館展出後，將於 2025 年 6 月 10 日至 8 月 31 日移師英國倫敦的海沃德畫廊 ( Hayward Gallery ) 展出。展覽涵蓋藝術家四十下來的繪畫、素描、雕塑與裝置作品，呈現其獨特的視覺語言與情感深度。奈良以描繪大眼孩童的「憤怒女孩」系列聞名，作品融合童年記憶、音樂與社會觀察，深受全球觀眾喜愛。此展覽為奈良美智歐洲巡迴展的一部分，亦為台灣藝術愛好者提供與國際藝術對話的珍貴機會。,S,Yes,德國巴登-巴登的布林達收藏博物館 ( Museum Frieder Burda ) 將於 2024 年 11 月 23 日至 2025 年 4 月 27 日舉辦奈良美智 ( Yoshitomo Nara ) 在德國的首次大型回顧展。 ｜ 將於 2025 年 6 月 10 日至 8 月 31 日移師英國倫敦的海沃德畫廊 ( Hayward Gallery ) 展出。,within_2_years,Yes,涵蓋藝術家四十下來的繪畫、素描、雕塑與裝置作品，呈現其獨特的視覺語言與情感深度。,Clear,yageo,2327,133,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yageo_2327_page_133.pdf,https://www.yageogroup.com/About/Sustainability
11762,V4000_32046,"本報告書依循全球報告倡議組織所發布之 2021 年版永續性報導準則 ( Global Reporting Initiative Standards, GRI Standards ) 及臺灣證券交易所頒布之「上市上櫃公司編製與申報永續報告書作業辦法」撰寫，並同時參考「氣候相關財務揭露建議 ( Task Force on Climate-Related Financial Disclosures, TCFD )」、美國永續會計準則委員會 ( Sustainability Accounting Standards Board, SASB ) 2023 年所發布之半導體業 ( Semiconductors ) 永續會計準則指標揭露相關內容。",E,No,,N/A,N/A,,N/A,alchip,3661,4,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/alchip_3661_page_4.pdf,https://www.alchip.com/tw/About_Alchip/esg
11763,V4000_67078,陽明海運長期以來一直致力於推展海洋文化教育與支持在地社區共榮發展，將「提升社會參與，實踐取之社會、用之社會之理念」作為本公司永續發展策略之一，在本業發展的同時，展現企業人飢己飢的精神，與政府組織、慈善單位、學術單位、NGO 等組織合作，響應人道慈善援助，並重視年青學子教育發展，提供教育補助及產學合作擴充海勤人力資料庫，同時配合政府推廣體育政策，贊助潛力優秀運動員，亦積極經營社區發展，鼓勵在地文化推廣。陽明海運「船」遞幸福回饋於社會、關懷更多的族群，航向永續發展的未來。,S,Yes,陽明海運長期以來一直致力於推展海洋文化教育與支持在地社區共榮發展，將「提升社會參與，實踐取之社會、用之社會之理念」作為本公司永續發展策略之一，在本業發展的同時，展現企業人飢己飢的精神，與,already,Yes,與政府組織、慈善單位、學術單位、NGO 等組織合作，響應人道慈善援助，並重視年青學子教育發展，提供教育補助及產學合作擴充海勤人力資料庫，同時配合政府推廣體育政策，贊助潛力優秀運動員，亦積極經營社區發展，鼓勵在地文化推廣。陽明海運「船」遞幸福回,Clear,ymtc,2609,162,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_162.pdf,https://esg.yangming.com/esg/sustainability_report/1/
